order_id,account_id,bank_to,account_to,amount,k_symbol
31934,1729,12,10198331,6554.00,3
31935,1730,11,42885518,1978.00,3
31936,1731,8,29816907,2631.00,3
31937,1732,11,69793838,8050.00,3
31938,1733,10,52269470,3126.00,1
31939,1733,10,57563334,5808.00,3
31940,1734,10,77629792,9431.00,3
31941,1736,6,76685434,3666.00,3
31942,1737,3,66021996,3103.00,3
31943,1737,8,67832314,2329.00,0
31944,1738,6,79240321,1998.00,3
31945,1739,3,76534843,9979.00,3
31946,1740,11,75491714,2713.00,3
31947,1741,4,79026174,2366.00,3
31948,1742,4,12537497,3827.00,3
31949,1743,2,61555409,2279.00,3
31950,1744,5,26504409,3317.00,3
31951,1747,6,87503873,871.00,3
31952,1747,6,40159267,1118.00,0
31956,1749,0,64197915,4560.80,1
31957,1749,6,42665183,9678.00,3
31958,1750,6,37446361,4028.00,3
31959,1750,7,16547310,5517.00,0
31964,1756,3,88401656,6307.00,3
31965,1758,4,45051741,9384.00,3
31966,1758,9,56174659,355.00,0
31967,1759,2,39091742,1856.00,3
31968,1759,11,8029026,1866.00,0
31969,1760,3,58458250,1458.00,3
31970,1760,11,63081288,251.00,3
31971,1761,0,93704944,3048.00,3
31972,1761,2,69640517,3407.00,0
31973,1761,9,75990485,294.00,2
31974,1762,1,73894780,853.00,3
31975,1762,8,49858301,3352.00,0
31976,1762,6,87955689,1972.00,2
31977,1762,8,76073628,6893.00,4
31978,1763,10,70918726,1146.00,3
31979,1763,8,52545648,5539.00,0
31980,1764,1,31592887,5270.00,3
31981,1765,2,89295994,2011.00,3
31982,1766,5,85209738,4353.00,3
31983,1766,2,6482232,43.00,0
31984,1766,12,88636147,49.00,2
31985,1766,7,41643542,2390.00,0
31986,1766,1,41536575,501.00,4
31987,1767,9,54714965,2266.00,3
31988,1767,5,65165352,1523.00,0
31989,1767,4,83130889,1040.00,2
31990,1770,2,27800739,8351.00,3
31991,1771,3,38500511,3052.00,3
31992,1772,11,51707452,5633.00,4
31993,1772,4,88971179,11994.00,3
31994,1773,9,35383325,2877.00,3
31995,1774,0,60821378,2170.00,3
31996,1775,8,25300705,2343.00,3
31997,1776,12,86032962,5710.00,3
31998,1776,11,80855452,1800.00,4
31999,1777,12,22132706,1240.00,3
32000,1777,0,64771890,1418.00,0
32001,1777,0,96171360,1657.00,2
32002,1778,12,55264913,3432.00,3
32003,1779,5,92837720,3023.00,3
32004,1779,2,47371226,1230.00,0
32005,1779,4,7877719,61.00,2
32006,1780,10,76511865,5429.00,3
32007,1782,2,99716561,3231.00,3
32008,1783,2,7060194,6003.00,3
32009,1784,2,14724040,1785.00,3
32010,1785,4,39795231,1722.00,3
32011,1786,8,45089298,8818.00,3
32012,1787,2,8468449,8033.20,4
32014,1790,5,20001995,2096.00,3
32015,1790,9,2797884,1935.00,0
32016,1791,9,62828624,6956.00,3
32017,1792,4,49249744,1712.00,3
32018,1793,4,77564143,5182.00,3
32019,1793,9,32010120,1345.00,1
32020,1794,9,3015161,2867.00,3
32021,1794,6,76406907,1890.00,0
32022,1794,1,95064234,198.00,2
32023,1794,4,75616937,47.00,0
32024,1795,6,78194093,3850.00,3
32025,1796,10,5695713,1809.00,3
32026,1796,0,33720845,1228.00,0
32027,1797,1,18348533,3835.00,3
32028,1797,9,92369353,4015.00,0
32029,1798,0,9787851,2602.00,3
32030,1798,6,65253668,1687.00,0
32031,1798,12,15383804,4316.00,2
32032,1799,6,72883474,2514.00,3
32033,1800,5,54079008,5103.00,3
32034,1800,2,27750283,1643.00,0
32035,1801,7,33671474,4610.00,4
32036,1801,8,49547737,4167.00,3
32037,1801,12,80957543,3419.00,0
32038,1801,0,73968469,956.00,2
32039,1802,10,57112502,1112.00,3
32040,1802,1,33883029,1396.00,3
32041,1803,0,29663437,1474.00,3
32042,1803,12,14515853,829.00,0
32043,1805,12,56198263,2693.00,1
32044,1805,7,38994044,3110.00,3
32045,1806,10,84037089,2552.00,3
32046,1807,12,25078994,4731.00,3
32047,1808,8,39164525,8033.20,4
32048,1809,5,35650015,6269.00,3
32049,1809,11,62114232,183.00,0
32050,1809,11,80008905,6860.00,2
32051,1810,9,40205115,5925.00,3
32052,1811,2,84066038,3990.80,4
32053,1811,9,37117743,4206.00,3
32054,1811,5,87739562,6745.00,0
32055,1812,5,96231013,1169.00,3
32056,1812,2,95304095,1133.00,0
32057,1813,3,39702093,812.00,3
32058,1813,8,343406,4350.00,0
32059,1814,8,75643884,3035.00,3
32060,1815,7,19580573,6037.00,3
32061,1815,8,69614529,3859.00,0
32062,1816,6,50690215,2824.00,3
32063,1817,1,57132309,9131.00,3
32064,1819,10,82792853,3990.80,4
32065,1819,7,78877323,966.00,3
32066,1819,6,18223607,1236.00,0
32067,1819,10,82754003,8253.00,2
32068,1820,11,58238744,7794.00,3
32069,1821,4,23474955,9385.00,3
32070,1822,4,19228476,1996.00,3
32071,1823,8,10427672,2347.00,3
32072,1824,0,51449030,319.00,3
32073,1824,1,62974762,9515.00,0
32074,1825,8,87801843,1425.00,3
32075,1825,9,42349684,2688.00,0
32076,1826,7,62603348,9921.00,3
32077,1827,2,47742539,2567.00,3
32078,1828,5,22854000,2394.50,1
32079,1828,2,60668200,4036.00,3
32080,1828,10,98265254,1613.00,0
32081,1828,11,90934735,153.00,2
32082,1828,12,21647364,1498.00,0
32083,1829,10,42750388,3684.00,3
32084,1830,12,23603689,7692.00,3
32085,1831,5,26089942,2047.00,3
32086,1832,10,33134043,2072.10,1
32087,1832,8,46307826,3275.00,3
32088,1832,1,19165534,139.00,0
32089,1832,1,5385864,581.00,2
32090,1832,1,85279571,5933.00,0
32091,1833,5,98189168,1674.00,3
32092,1834,8,4736280,8084.00,3
32093,1835,3,45864230,5938.00,3
32094,1835,0,98761927,1431.00,0
32095,1836,12,46282643,6666.00,3
32096,1836,2,2027774,1685.00,0
32097,1837,3,47965639,6387.00,3
32098,1838,2,65023559,2072.10,1
32099,1838,10,67060506,8940.00,3
32100,1839,7,76028460,3093.00,3
32101,1841,6,89823549,2840.00,3
32102,1841,5,52448677,259.00,0
32104,1843,8,70984434,2938.70,4
32105,1843,8,62958741,6994.00,3
32106,1844,2,32871842,2161.00,3
32107,1845,8,5894870,12537.00,3
32108,1846,10,47556239,2062.00,3
32109,1847,6,59477126,1815.00,3
32110,1848,5,94460415,3473.00,3
32115,1851,11,48939102,3649.00,3
32116,1852,9,43960928,2199.00,3
32117,1854,4,67782974,3948.00,3
32118,1855,6,27503836,2897.00,3
32119,1856,6,85599320,725.00,3
32120,1856,11,413990,1449.00,0
32121,1857,1,39414250,4295.00,3
32122,1857,3,97685545,279.00,0
32123,1858,9,97497385,3764.00,3
32124,1859,11,63530605,2826.00,3
32125,1860,3,54349380,2170.00,3
32126,1861,8,9564370,1574.00,3
32127,1861,0,86292242,1519.00,0
32128,1862,12,95449792,6601.70,4
32129,1863,3,79569941,3371.00,3
32130,1863,9,28247505,1096.00,0
32131,1863,8,11498463,201.00,2
32133,1865,2,61108732,1915.00,3
32134,1866,4,75322639,5051.00,3
32135,1866,6,7592410,1896.00,4
32136,1868,1,26658559,12111.00,3
32137,1869,12,44563007,1054.00,4
32138,1872,6,37390577,5886.00,3
32139,1872,10,67046397,137.00,0
32141,1874,9,15775823,2100.00,3
32142,1875,7,47586584,3094.00,3
32143,1876,4,65358716,2329.00,3
32144,1876,12,2049482,723.00,0
32145,1876,2,57234233,8710.00,4
32146,1877,0,71872693,1198.00,3
32147,1877,10,99609601,629.00,3
32148,1879,11,53768026,907.00,3
32149,1879,8,75441211,1119.00,0
32150,1881,0,4048985,2046.00,3
32151,1881,1,72414660,3640.00,0
32152,1882,4,5768174,1907.00,3
32153,1882,0,81505483,1936.00,0
32154,1882,7,35459327,60.00,2
32157,1886,8,56325697,4512.70,4
32158,1886,5,65109085,4198.00,3
32159,1887,4,2468169,5608.00,3
32160,1888,5,40829509,4780.00,4
32161,1888,7,88992631,510.00,3
32162,1888,12,35539561,3473.00,0
32163,1888,7,94599204,3269.00,2
32164,1889,7,90301942,3298.00,3
32165,1891,7,32430213,2039.00,3
32166,1891,12,43767422,172.00,0
32167,1891,4,13493419,293.00,2
32168,1892,7,48820698,2398.00,3
32169,1893,7,37540984,6289.00,3
32170,1895,4,59814214,1791.50,1
32171,1895,12,97079294,5810.00,3
32172,1896,0,37679821,1791.50,1
32173,1896,0,81584167,9463.00,3
32174,1897,2,82123648,1791.50,1
32175,1897,10,56447219,8458.00,3
32176,1897,7,60395377,2237.00,0
32177,1897,11,10508221,129.00,2
32178,1899,1,12900150,3081.00,3
32179,1900,5,4257697,7114.00,3
32180,1901,9,11394077,6355.00,3
32181,1903,8,99218499,1878.00,3
32182,1903,12,5529422,260.00,0
32183,1904,11,72036003,2991.00,3
32184,1904,5,63970231,587.00,0
32185,1904,7,62933331,2257.00,2
32186,1904,11,91014575,1116.00,1
32187,1905,0,28957480,3506.00,3
32188,1905,11,17456478,3225.00,0
32189,1905,5,23034429,72.00,2
32190,1906,7,59762132,1872.80,4
32191,1906,12,62735038,7355.00,3
32192,1906,12,40499287,158.00,0
32193,1907,7,72668206,8181.00,3
32194,1907,10,59887331,594.00,0
32195,1908,10,45842748,3594.00,3
32196,1909,0,56638652,43.00,3
32197,1909,5,63000541,1156.00,0
32198,1909,5,81369602,928.00,2
32199,1910,12,15554768,851.00,3
32200,1910,2,95706283,2336.00,0
32201,1912,0,72722065,3232.00,3
32202,1913,3,53294521,2613.00,3
32203,1914,3,33870774,1289.00,3
32204,1914,10,9548128,2046.00,0
32205,1915,2,85960626,4052.00,3
32206,1915,3,43997365,2142.00,0
32207,1916,8,71571534,4269.00,3
32208,1917,12,10547238,2943.00,3
32209,1918,1,53045350,4231.00,3
32210,1919,2,92220371,4545.00,3
32211,1919,10,54287219,342.00,0
32212,1920,3,77530604,3570.00,3
32213,1921,6,40611082,2309.00,3
32214,1921,5,97261964,124.00,0
32217,1924,11,86879318,1962.00,3
32218,1925,11,28522896,3860.00,3
32219,1926,11,87020074,2643.00,3
32220,1926,8,66210120,361.00,0
32221,1927,9,54550802,2283.00,3
32222,1928,3,84353714,2317.50,4
32223,1929,4,23485905,2027.00,3
32224,1930,9,47185248,3223.00,3
32225,1931,0,34779352,4898.00,3
32226,1931,1,16274184,23.00,0
32227,1931,0,90722965,1302.00,2
32228,1933,9,49145901,3804.00,3
32229,1934,1,78941809,1428.00,3
32230,1934,4,6592476,4007.00,0
32231,1934,10,30378473,720.00,2
32232,1934,10,50147646,1167.00,0
32233,1936,10,58173835,2141.00,3
32234,1937,4,67964726,2933.00,3
32235,1938,4,28358316,6646.00,3
32236,1938,10,41125863,586.00,1
32237,1939,1,50836545,3090.00,3
32238,1939,8,37756449,893.00,0
32239,1940,3,89983695,3106.00,3
32242,1943,2,34419673,3060.00,3
32243,1943,5,17804307,1412.00,0
32244,1943,6,56432241,2704.00,2
32245,1943,10,87436866,2181.00,0
32246,1944,7,38381874,6741.00,3
32247,1946,3,47834515,7593.00,3
32248,1947,8,53213423,3448.00,3
32249,1948,3,89471458,731.00,3
32250,1948,7,4367113,6569.00,0
32251,1949,3,62772446,6888.00,3
32252,1949,10,70580106,107.00,0
32253,1949,7,83566981,43.00,2
32254,1949,4,89576708,487.00,0
32255,1950,5,79988079,6943.00,3
32256,1951,10,67909365,709.00,3
32257,1951,2,62647110,968.00,0
32258,1951,3,34857571,2441.00,2
32259,1954,4,85359781,2140.00,3
32260,1955,5,37730187,1964.00,3
32261,1956,10,409156,4674.00,3
32262,1957,10,19923216,1595.00,3
32263,1957,8,27709353,892.00,0
32264,1958,10,90704673,2934.00,3
32265,1959,12,8956242,2975.00,3
32266,1959,8,89473181,167.00,3
32267,1960,12,50274485,2103.00,3
32268,1960,4,14609361,47.00,0
32269,1961,8,5029577,2293.00,3
32270,1962,6,10131866,770.00,3
32271,1962,7,17327452,1192.00,0
32272,1962,6,43612647,1771.00,2
32273,1963,7,92063742,3175.00,3
32274,1964,1,4341131,2438.00,3
32275,1965,4,40902030,9541.00,3
32276,1966,2,77830534,5569.00,3
32277,1967,12,88398128,5194.00,4
32278,1967,5,91595464,14164.00,3
32280,1969,8,67560100,5403.00,3
32281,1970,2,44169485,1774.00,3
32282,1970,3,16633075,1916.00,0
32283,1971,3,27420634,6624.00,3
32284,1972,12,67027497,2736.00,3
32285,1973,5,71021574,847.00,3
32286,1973,11,37152791,1150.00,0
32287,1975,8,25971132,2625.00,3
32288,1975,3,22193175,1480.00,0
32289,1975,9,98307567,1711.00,2
32290,1975,9,13919747,765.00,0
32291,1976,1,86137228,3408.00,3
32292,1976,11,33949554,2157.00,0
32293,1978,5,82303452,5700.30,4
32294,1978,7,85430520,7001.00,3
32295,1978,10,57071173,5900.00,0
32296,1978,5,25988853,356.00,2
32297,1979,10,32008636,2014.00,3
32298,1980,5,11773962,6879.00,3
32299,1981,7,11741298,1087.00,3
32300,1981,3,1563025,1097.00,0
32301,1982,7,49496763,3732.00,3
32302,1986,9,67953830,5451.00,3
32303,1988,0,21216631,2671.00,3
32304,1989,6,72876500,1982.00,3
32305,1990,11,24609065,2168.00,3
32306,1991,9,67935246,2857.00,3
32307,1991,8,67428964,4312.00,0
32308,1991,7,45115184,341.00,2
32309,1992,0,63505238,4140.00,3
32310,1993,9,35646581,5700.30,4
32311,1994,12,270581,3962.00,3
32312,1994,8,84585159,706.00,0
32313,1994,11,14715516,18.00,2
32314,1994,2,9145510,43.00,0
32315,1995,8,94729518,2944.00,3
32316,1996,3,14449996,2395.60,1
32317,1997,0,81057321,581.00,3
32318,1997,7,12751335,1361.00,3
32319,1999,2,51544994,2676.00,3
32320,1999,2,25691366,3778.00,0
32321,2000,12,79359417,3318.00,3
32322,2000,3,21546656,48.00,0
32323,2000,0,32802260,14.00,2
32324,2000,5,13970154,4847.00,4
32325,2001,6,24125486,12524.00,3
32326,2002,2,59535497,3688.00,3
32327,2003,3,82628261,2127.00,1
32328,2004,6,4163760,5472.00,3
32329,2005,9,7945675,1924.00,3
32330,2005,6,85910385,141.00,0
32331,2005,3,61473250,209.00,2
32332,2006,11,41503340,2764.00,3
32333,2006,0,73561632,371.00,3
32334,2008,0,98016315,543.00,3
32335,2008,2,16119492,3655.00,0
32336,2009,11,4761881,2995.00,3
32337,2009,6,55095195,1268.00,0
32338,2010,5,55216366,3876.00,3
32339,2011,12,51488196,1726.00,3
32340,2011,5,32849800,272.00,0
32341,2011,6,36082929,12.00,2
32342,2012,4,87907689,3844.00,3
32346,2015,10,45701158,4535.00,3
32347,2016,11,59047102,741.00,3
32348,2016,5,14798927,1069.00,0
32349,2016,9,81232386,157.00,2
32350,2017,10,15796089,1855.00,3
32351,2017,4,86340266,816.00,0
32352,2018,11,36951273,3115.00,3
32353,2018,9,33088541,3210.00,4
32354,2019,3,2328062,1422.00,3
32355,2019,0,41162085,265.00,0
32356,2019,7,89666372,415.00,2
32357,2020,11,37676316,2329.00,3
32358,2022,6,67742168,1943.00,3
32359,2023,1,12073362,1687.00,3
32360,2023,12,90052854,4208.00,0
32361,2023,10,74848830,1052.00,2
32362,2023,7,19809311,1684.00,0
32363,2024,2,52183383,7024.00,3
32364,2025,7,27186978,6704.00,3
32365,2026,11,61090582,1943.00,3
32366,2026,12,17594266,3387.00,0
32367,2027,0,28182983,3476.00,3
32368,2030,1,8332980,4325.00,3
32371,2032,5,81025844,2873.00,3
32372,2032,8,61507683,225.00,0
32373,2032,5,53290563,690.00,2
32374,2032,4,51595652,1441.00,0
32375,2033,6,78654551,4274.00,3
32376,2034,7,92716079,8744.00,3
32377,2035,11,13259464,4898.20,4
32378,2035,3,67583274,8404.00,3
32379,2035,1,27185577,917.00,0
32380,2035,2,38668644,121.00,2
32381,2035,11,54719960,93.00,0
32382,2037,3,62236136,762.00,3
32383,2037,1,40179944,8535.00,0
32384,2038,5,62453108,1580.00,3
32385,2038,1,20491111,2062.00,0
32386,2040,10,19336450,5262.00,3
32387,2042,12,33737266,1258.00,3
32388,2042,4,24157494,1008.00,0
32389,2043,8,39356404,4366.00,3
32390,2044,4,24649983,8417.00,3
32391,2044,10,64375972,861.00,1
32392,2045,2,65556877,1536.00,3
32393,2046,5,85085910,426.00,3
32394,2046,2,49969434,1647.00,0
32395,2047,0,49330854,2670.00,3
32396,2048,10,69120418,2525.00,3
32397,2048,5,96522324,1466.00,0
32398,2048,3,58051741,1017.00,1
32399,2049,0,66625147,4854.00,3
32400,2049,3,14193714,1037.00,0
32401,2050,7,79913246,3564.00,3
32402,2050,11,28735864,5542.00,0
32403,2050,11,44012415,197.00,2
32404,2050,5,89135688,401.00,0
32405,2051,10,74274343,4898.20,4
32406,2052,2,4608887,4278.00,3
32407,2052,3,20415777,72.00,0
32408,2052,7,20428276,263.00,2
32409,2052,1,77256530,1799.00,1
32410,2053,10,22726750,4409.00,3
32411,2054,9,18836146,1488.00,3
32412,2054,1,30685097,4448.00,0
32413,2054,10,2714741,2802.00,2
32414,2055,11,8321655,6844.00,3
32415,2055,5,87599461,4521.00,4
32416,2057,7,70669543,3573.00,3
32417,2057,12,1773274,970.00,0
32418,2057,5,24007451,769.00,2
32419,2057,0,71481627,102.00,0
32420,2058,9,74001115,2564.00,3
32421,2058,9,17455786,131.00,0
32422,2058,12,6131786,5.00,2
32423,2058,4,17472982,2.00,0
32424,2060,11,37982398,7523.00,3
32425,2061,8,55974131,1994.00,3
32426,2061,7,78724276,675.00,0
32427,2062,8,97387158,7182.50,4
32428,2062,9,30643040,107.00,3
32429,2062,12,28156739,3136.00,0
32430,2063,12,7305825,1542.00,3
32431,2064,2,1838881,2322.70,4
32432,2065,7,16683084,3075.00,3
32433,2066,11,35182011,2319.00,3
32434,2068,8,33975577,172.00,3
32435,2068,11,6661606,1405.00,0
32436,2068,7,17151004,1047.00,2
32437,2069,12,91279679,484.00,3
32438,2069,1,57790952,2223.00,0
32439,2069,6,75770503,2108.00,2
32440,2069,12,80550372,118.00,0
32441,2070,8,36406797,8092.00,3
32442,2071,9,19791907,125.00,3
32443,2071,11,44377255,3093.00,0
32444,2072,8,48987203,6746.00,3
32445,2073,5,67186093,1860.00,4
32446,2074,9,88473778,2354.00,3
32447,2074,2,58509194,2568.00,0
32448,2075,5,26600021,589.00,3
32449,2075,7,56678074,992.00,0
32450,2075,10,65491747,619.00,2
32451,2076,7,71402716,382.00,3
32452,2076,7,3638083,1670.00,3
32453,2078,3,3833902,3598.00,3
32454,2080,10,34001827,5961.00,4
32455,2080,10,62451505,13628.00,3
32456,2081,0,25160008,2028.00,3
32457,2082,1,31757211,822.00,3
32458,2082,1,92538064,1782.00,0
32459,2082,12,18167418,5187.00,2
32460,2083,11,89846694,8282.00,3
32461,2084,12,30369031,4554.00,3
32462,2085,0,3505379,2124.00,3
32463,2085,10,94459324,305.00,0
32464,2085,4,30590856,4045.00,2
32465,2087,4,28660744,4619.90,1
32466,2088,0,86339223,3240.00,3
32469,2090,10,78000944,3532.00,3
32470,2092,5,8791333,7598.00,3
32471,2094,9,94971048,2288.00,3
32472,2096,11,16533756,3731.00,3
32473,2096,10,38005286,5441.00,0
32478,2101,6,28222400,987.00,3
32479,2101,0,83940368,600.00,0
32480,2101,4,57205212,722.00,2
32481,2102,5,57302659,5662.00,3
32482,2102,8,30830097,1835.00,0
32483,2103,4,66471505,1482.00,3
32484,2103,2,60364776,2211.00,0
32485,2104,8,61960321,6927.00,3
32486,2105,2,57194727,1546.00,3
32487,2106,4,64902251,3468.00,3
32488,2106,5,14528537,8460.00,4
32489,2107,12,60404908,6395.00,3
32490,2107,9,32207316,663.00,0
32491,2108,11,52307826,5974.00,3
32492,2110,7,16387468,2050.00,3
32493,2111,0,14447975,4619.90,1
32494,2112,10,22188127,4788.00,3
32495,2114,10,20697045,5102.00,3
32496,2114,1,42759567,1742.00,0
32497,2115,10,74184041,1940.00,3
32498,2116,2,68418848,7699.80,4
32499,2116,2,86869412,1307.00,3
32500,2116,8,59543710,3407.00,0
32501,2117,3,72168028,7786.00,3
32502,2118,12,74920552,9871.00,3
32503,2119,8,40626055,5688.00,3
32509,2121,9,58488207,2625.00,3
32510,2121,1,4398906,3382.00,0
32511,2122,10,7883274,7663.00,3
32512,2123,2,18685001,2141.00,3
32513,2124,8,46953344,5207.00,3
32514,2124,5,31666642,287.00,0
32515,2125,10,70317023,3225.00,3
32516,2127,2,24088090,1995.00,3
32517,2128,7,30310547,3601.00,3
32522,2131,12,249672,2560.00,3
32523,2131,11,91249781,957.00,3
32524,2133,8,57979929,2143.00,3
32525,2134,0,67233997,3118.00,3
32526,2134,11,15210831,641.00,0
32527,2134,6,47395515,637.00,4
32528,2135,5,89391642,2740.00,3
32529,2135,8,91295229,4101.00,0
32530,2137,5,97860681,1958.70,1
32531,2138,10,60928738,9788.00,3
32532,2139,4,36101162,2154.00,3
32533,2139,3,92438989,4737.00,0
32534,2139,6,30308371,6275.00,2
32535,2140,11,27352017,2318.00,3
32536,2141,10,77834790,5796.00,3
32537,2142,12,3758663,9768.00,3
32538,2142,7,47238999,1944.00,4
32539,2143,6,66855954,7264.00,3
32540,2143,7,18297326,1985.00,4
32545,2146,10,75200062,2400.00,3
32546,2146,0,64262807,3230.00,0
32547,2147,6,42237263,2965.00,3
32548,2147,11,37541866,1341.00,1
32549,2148,8,41176962,2301.00,3
32550,2148,6,6842810,69.00,0
32551,2149,6,14587313,2536.00,3
32552,2150,0,37624383,2019.00,3
32553,2151,12,35530597,5286.00,3
32554,2151,3,97779327,1227.00,0
32555,2151,0,65584575,223.00,2
32556,2152,8,56643396,3191.00,3
32557,2153,4,28541732,5129.50,4
32558,2153,5,60141891,1737.00,3
32559,2153,1,79112446,10303.00,0
32560,2153,0,94730412,2223.00,2
32561,2154,0,22301203,2126.00,3
32562,2155,4,66442948,735.00,3
32563,2155,9,23068177,1534.00,0
32564,2156,11,3410566,9921.00,3
32565,2157,2,96798324,9094.00,3
32566,2159,1,89892041,1118.00,3
32567,2159,0,91621130,7601.00,0
32568,2160,5,74125879,6084.00,3
32569,2161,1,11111456,2770.00,3
32570,2161,11,86137514,1068.00,0
32571,2162,10,68998408,8468.00,3
32572,2163,5,45403152,2403.00,3
32573,2163,9,64506924,2791.00,0
32574,2164,11,68996095,7552.00,3
32575,2165,1,40212154,3274.80,4
32576,2165,4,83407926,12493.00,3
32577,2166,12,4978508,262.00,3
32578,2166,9,84241741,991.00,0
32579,2166,10,73421168,5263.00,2
32580,2167,4,18770349,5922.00,3
32581,2167,8,38404792,7094.00,4
32586,2169,0,49559926,6235.00,3
32587,2169,8,71835785,875.00,0
32588,2169,6,98909568,1530.00,1
32589,2170,5,69894355,4838.00,3
32590,2170,12,60630810,1468.00,0
32591,2170,6,6311643,6011.00,2
32594,2172,5,8108789,3413.00,3
32595,2173,11,74140065,1951.00,3
32596,2174,7,97218501,4367.00,3
32597,2176,6,81908911,8307.80,4
32598,2176,5,62845337,1085.00,3
32599,2176,2,57953965,5135.00,0
32600,2177,8,5411524,3168.00,3
32601,2178,9,96580969,7959.00,3
32602,2179,1,2150762,2386.00,3
32603,2179,7,48367720,3650.00,0
32604,2179,12,6092787,240.00,2
32605,2179,7,22667289,78.00,0
32609,2182,7,88771032,5262.00,3
32610,2184,4,59498178,3165.00,3
32611,2185,6,23456716,2004.00,3
32612,2186,9,33835828,2283.00,3
32613,2187,11,29976457,4456.00,4
32617,2189,10,89534949,1449.00,3
32618,2189,11,36365342,704.00,0
32619,2189,0,32410866,2803.00,2
32620,2190,11,48310,3649.00,3
32621,2190,9,90605234,1490.00,0
32622,2190,2,37804508,2782.00,2
32623,2191,6,83969157,6762.00,3
32624,2192,1,7238287,5743.00,3
32625,2192,5,25682276,7.00,0
32626,2192,9,21958375,1428.00,2
32627,2192,0,96580189,1852.00,1
32628,2193,10,47578817,3424.00,3
32629,2194,2,28507352,9386.00,3
32630,2196,4,33944320,2160.00,3
32631,2197,12,97071992,8524.00,3
32635,2199,10,58226454,668.00,3
32636,2199,0,99790232,1830.00,0
32637,2200,3,7693958,397.00,1
32638,2201,4,47068661,1357.00,3
32639,2201,1,42079347,391.00,0
32640,2201,2,16468906,348.00,2
32643,2203,3,10702485,2320.00,3
32644,2204,7,86412846,3954.00,3
32645,2205,2,4889071,3042.00,3
32646,2206,2,11714333,3930.00,3
32647,2208,4,50562041,2126.00,3
32648,2209,12,15201545,5887.00,3
32649,2209,9,68777465,1418.00,0
32650,2210,12,10651153,2553.00,3
32651,2211,4,93359732,7863.00,3
32652,2212,8,39952963,3206.00,3
32653,2213,4,46736180,6273.00,3
32654,2214,10,77339476,948.00,1
32655,2215,8,36252600,2348.00,3
32656,2216,0,73169725,4705.00,1
32657,2216,6,6210720,5184.00,3
32658,2218,12,85124015,3034.00,4
32659,2219,9,13571501,4103.80,1
32660,2220,4,17050385,2783.00,3
32661,2221,2,85032087,1455.00,3
32662,2221,1,6097948,719.00,0
32663,2222,9,93425368,4103.80,1
